Uniprot,Gene description,Organ,GO
O95886,DLG associated protein 3,Brain,GO:0098981;GO:0098978;GO:0031594;GO:0005886;GO:0014069;GO:0099572;GO:0001540;GO:0060090;GO:0099010;GO:0050804;GO:0023052
O75061,DnaJ heat shock protein family (Hsp40) member C6,Brain,GO:0030136;GO:0005737;GO:0005829;GO:0098894;GO:0043231;GO:0014069;GO:0031982;GO:0030276;GO:0032050;GO:0031072;GO:0140793;GO:0004726;GO:0030946;GO:0017124;GO:0072318;GO:0072583;GO:0046907;GO:1905443;GO:2000369;GO:0036465;GO:0016191
Q8IYX4,DND microRNA-mediated repression inhibitor 1,Brain,GO:0005737;GO:0005654;GO:0005634;GO:0003730;GO:0003729;GO:0061158;GO:0007281;GO:0048255;GO:0060965
O60469,DS cell adhesion molecule,Brain,GO:0030424;GO:0030425;GO:0005576;GO:0030426;GO:0016020;GO:0043025;GO:0005886;GO:0045202;GO:0098632;GO:1990890;GO:1990782;GO:0007411;GO:0060219;GO:0007155;GO:0007417;GO:0048813;GO:0070593;GO:0007156;GO:0007626;GO:0007162;GO:0007399;GO:0048842;GO:0042327;GO:0060060;GO:0010842;GO:0007416
A6NMX2,Eukaryotic translation initiation factor 4E family member 1B,Brain,GO:0016281;GO:0000340;GO:0003743;GO:0006413
P54756,EPH receptor A5,Brain,GO:0030424;GO:0030425;GO:0009897;GO:0043025;GO:0048471;GO:0005886;GO:0005791;GO:0005524;GO:0008288;GO:0060175;GO:0005003;GO:0005006;GO:0005007;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0005009;GO:0005010;GO:0005011;GO:0036332;GO:0005018;GO:0005019;GO:0038062;GO:0005020;GO:0005005;GO:0005021;GO:0007411;GO:0048013;GO:0021766;GO:0048666;GO:0032793;GO:0032956;GO:0043087;GO:0061178
P21802,Fibroblast growth factor receptor 2,Brain,GO:0005938;GO:0009986;GO:0005737;GO:0031410;GO:0060076;GO:0005576;GO:0005794;GO:0016020;GO:0005634;GO:0005886;GO:0043235;GO:0005524;GO:0008288;GO:0060175;GO:0005006;GO:0017134;GO:0005007;GO:0005004;GO:0008201;GO:0005008;GO:0140801;GO:0035401;GO:0042802;GO:0005009;GO:0005010;GO:0005011;GO:0036332;GO:0005018;GO:0005019;GO:0042803;GO:0004713;GO:0038062;GO:0005020;GO:0005005;GO:0005021;GO:0001525;GO:0009887;GO:0006915;GO:0007409;GO:0060348;GO:0030282;GO:0060349;GO:0060667;GO:0060670;GO:0060442;GO:0060445;GO:0048755;GO:0060449;GO:0045165;GO:0007169;GO:0007267;GO:0071456;GO:0071300;GO:0071560;GO:0048565;GO:0048701;GO:0048557;GO:0048568;GO:0048562;GO:0009880;GO:0003416;GO:0048730;GO:0030855;GO:0060664;GO:0001837;GO:0008543;GO:0035603;GO:0060595;GO:0035602;GO:0035607;GO:0035604;GO:0022612;GO:0031069;GO:0001701;GO:0042472;GO:0032808;GO:0060601;GO:0060174;GO:0048286;GO:0030324;GO:0060463;GO:0060484;GO:0060615;GO:0003149;GO:0048762;GO:0060915;GO:0060916;GO:0048333;GO:0030901;GO:0016331;GO:0010839;GO:0000122;GO:0042476;GO:0021769;GO:0035265;GO:0030916;GO:0003148;GO:0018108;GO:0090263;GO:0060045;GO:0045787;GO:0051781;GO:0008284;GO:0050679;GO:0060501;GO:0070374;GO:0043410;GO:0002053;GO:0010518;GO:0045944;GO:1904707;GO:0030177;GO:0009791;GO:0060527;GO:0060523;GO:0060512;GO:0046777;GO:0021860;GO:0070372;GO:0060688;GO:0045667;GO:0033688;GO:0051150;GO:0008589;GO:0048608;GO:0045471;GO:0032496;GO:0048705;GO:0060529;GO:0001657;GO:0055010;GO:0021847
Q8N539,Fibrinogen C domain containing 1,Brain,GO:0062023;GO:0005615;GO:0016020;GO:0008061;GO:0046872
P18507,Gamma-aminobutyric acid type A receptor subunit gamma2,Brain,GO:0030424;GO:0034707;GO:0030659;GO:0032590;GO:0043197;GO:1902711;GO:0098982;GO:0043005;GO:0005886;GO:0098794;GO:0045211;GO:0099634;GO:0045202;GO:1902495;GO:0008503;GO:0005254;GO:0004890;GO:0022851;GO:1904315;GO:0030534;GO:0071420;GO:1902476;GO:0007214;GO:1904862;GO:0009791;GO:0060078;GO:0051932
Q75VX8,GRB2 associated regulator of MAPK1 subtype 2,Brain,
Q14957,Glutamate ionotropic receptor NMDA type subunit 2C,Brain,GO:0005789;GO:0098978;GO:0017146;GO:0005886;GO:0098839;GO:0045211;GO:0005261;GO:0004972;GO:1904315;GO:0007420;GO:0097553;GO:0033058;GO:0098976;GO:0060079;GO:0007215;GO:0035235;GO:0060291;GO:0098655;GO:0042177;GO:0050885;GO:2000463;GO:0051968;GO:1903539;GO:1904062;GO:0048168;GO:0048167;GO:0009611;GO:0035249
O00198,"Harakiri, BCL2 interacting protein",Brain,GO:0016020;GO:0005739;GO:0006915;GO:0043065;GO:0031334;GO:0090200
P28221,5-hydroxytryptamine receptor 1D,Brain,GO:0030425;GO:0005886;GO:0045202;GO:0004993;GO:0001586;GO:0030594;GO:0099589;GO:0007193;GO:0007198;GO:0007268;GO:0007187;GO:0014827;GO:0050795;GO:0040012;GO:0042310
P28223,5-hydroxytryptamine receptor 2A,Brain,GO:0030424;GO:0005901;GO:0070852;GO:0031410;GO:0030425;GO:0043198;GO:0098666;GO:0098978;GO:0005883;GO:0043025;GO:0005886;GO:0045211;GO:0042734;GO:0071886;GO:0004993;GO:0001587;GO:0042802;GO:0030594;GO:0030296;GO:0044877;GO:0051378;GO:0099589;GO:0001618;GO:0014824;GO:0048148;GO:0007268;GO:0050966;GO:0050965;GO:0007187;GO:0098664;GO:0006096;GO:0006874;GO:0007613;GO:0043267;GO:0051967;GO:0007208;GO:0008284;GO:0002720;GO:0007204;GO:2000573;GO:0070374;GO:1900119;GO:0045600;GO:0045821;GO:0031652;GO:0050729;GO:0043525;GO:0050731;GO:0010513;GO:1901731;GO:0045907;GO:0099171;GO:0044380;GO:0014059;GO:0051209;GO:0009410;GO:0046960;GO:0007210;GO:0001659;GO:0014832
P50406,5-hydroxytryptamine receptor 6,Brain,GO:0005929;GO:0030425;GO:0005886;GO:0045202;GO:0004993;GO:0004969;GO:0030594;GO:0099589;GO:0007192;GO:0007188;GO:0021795;GO:0007268;GO:0007187;GO:0032008
A6NGN9,IgLON family member 5,Brain,GO:0005576
Q8TAD2,Interleukin 17D,Brain,GO:0005615;GO:0005125;GO:0042803;GO:0048018;GO:0006954;GO:1903707;GO:1900017;GO:0032725;GO:0032755;GO:0032757
Q9NZI2,Potassium voltage-gated channel interacting protein 1,Brain,GO:0005737;GO:0009898;GO:0030425;GO:0071196;GO:0005886;GO:0045202;GO:0008076;GO:0005509;GO:0005267;GO:0015459;GO:0044325;GO:0007268;GO:0086009;GO:0006936;GO:0097623;GO:0008016;GO:1901379;GO:0009966
Q9NPC2,Potassium two pore domain channel subfamily K member 9,Brain,GO:0030425;GO:0005743;GO:0005886;GO:0008021;GO:0042802;GO:0046872;GO:0015271;GO:0005267;GO:0022841;GO:0046982;GO:0005272;GO:0071468;GO:2000859;GO:1990573;GO:0006813;GO:0099605;GO:0060075;GO:0007601
O43525,Potassium voltage-gated channel subfamily Q member 3,Brain,GO:0043194;GO:0009986;GO:0005739;GO:0033268;GO:0005886;GO:0045202;GO:0008076;GO:0005516;GO:0022843;GO:0005249;GO:0099610;GO:0097314;GO:0071277;GO:0071466;GO:0007268;GO:0006897;GO:0098976;GO:0006887;GO:0010467;GO:0098977;GO:0060081;GO:0051882;GO:0021675;GO:0051402;GO:0016322;GO:0019228;GO:0071805;GO:0006606;GO:0006605;GO:0036343;GO:0099611;GO:0048167;GO:0010996;GO:0014070;GO:0007605;GO:1903701
Q96NJ5,Kelch like family member 32,Brain,
Q6PF15,Kelch like family member 35,Brain,GO:0031463;GO:0005737;GO:1990756;GO:0043161
Q9UJQ1,Lysosomal associated membrane protein family member 5,Brain,GO:0030659;GO:0032590;GO:0031901;GO:0033116;GO:0010008;GO:0098982;GO:0032584;GO:0031902;GO:0005765;GO:0005886;GO:0055038;GO:0030672;GO:0072594;GO:0099171
Q8N145,Leucine rich repeat LGI family member 3,Brain,GO:0005576;GO:0005615;GO:0044224;GO:0008021;GO:0006887;GO:0017157
Q9H008,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,Brain,GO:0005737;GO:0005829;GO:0016607;GO:0005634;GO:0004427;GO:0046872;GO:0016791;GO:0042803;GO:0006796
P50458,LIM homeobox 2,Brain,GO:0000785;GO:0005634;GO:0003682;GO:0001228;GO:0000981;GO:0046872;GO:0000978;GO:0000977;GO:0048675;GO:0007411;GO:0021987;GO:0009953;GO:0001942;GO:0045199;GO:0007498;GO:0045814;GO:0050768;GO:0001843;GO:0030182;GO:0021772;GO:0045893;GO:2000179;GO:0006357;GO:0060041;GO:0021978
P59901,Leukocyte immunoglobulin like receptor A4,Brain,GO:0032998;GO:0005886;GO:0015026;GO:0032396;GO:0005102;GO:0019221;GO:0038095;GO:0002764;GO:0045087;GO:0032687;GO:0034156;GO:0034164;GO:0032720
Q8N485,Limb and CNS expressed 1,Brain,GO:0005737;GO:0097352
Q15049,Modulator of VRAC current 1,Brain,GO:0016323;GO:0005901;GO:0005911;GO:0005737;GO:0031410;GO:0005829;GO:0005769;GO:0005783;GO:0005768;GO:0005764;GO:0016020;GO:0045121;GO:0048471;GO:0005886;GO:0055037;GO:0042802;GO:0044877;GO:0072584;GO:0071397;GO:0032388;GO:0015031;GO:0047484;GO:0016192
Q8NFP9,Neurobeachin,Brain,GO:0005829;GO:0012505;GO:0016020;GO:0005886;GO:0005802;GO:0019901;GO:0008104
Q7Z6G3,N-terminal EF-hand calcium binding protein 2,Brain,GO:0030424;GO:0005737;GO:0030425;GO:0005886;GO:0098794;GO:0098793;GO:0031687;GO:0005509;GO:0042802;GO:0031802;GO:1904021;GO:0060168;GO:0070374;GO:1900451;GO:1905477;GO:0042984
Q7RTP0,NIPA magnesium transporter 1,Brain,GO:0005769;GO:0016020;GO:0005886;GO:0015095;GO:0015693;GO:0055085
Q4KMZ8,Sodium/potassium transporting ATPase interacting 1,Brain,GO:0005886;GO:0051117;GO:0002028
O95096,NK2 homeobox 2,Brain,GO:0000785;GO:0005654;GO:0005634;GO:0000987;GO:0001228;GO:0000981;GO:0000978;GO:0048708;GO:0007420;GO:0030154;GO:0048565;GO:0045665;GO:0061101;GO:0048665;GO:0014003;GO:0021554;GO:0003326;GO:0003329;GO:0030858;GO:0010628;GO:0045666;GO:0048714;GO:0006357;GO:0009749;GO:0032570;GO:0007224;GO:0021522;GO:0021530;GO:0003323;GO:0003327;GO:0060580
Q8IUM7,Neuronal PAS domain protein 4,Brain,GO:0000785;GO:0005829;GO:0005654;GO:0098794;GO:0005667;GO:0001228;GO:0000981;GO:0046982;GO:0044877;GO:0000978;GO:0000977;GO:0030154;GO:0071386;GO:0033554;GO:0060079;GO:0060080;GO:1904862;GO:0007612;GO:0007616;GO:0045944;GO:0048167;GO:0032228;GO:0006357;GO:0007614;GO:0035176
Q15818,Neuronal pentraxin 1,Brain,GO:0005783;GO:0098978;GO:0043083;GO:0030133;GO:0046872;GO:0060385;GO:0071333;GO:0035865;GO:0007417;GO:0007268;GO:0043653;GO:0006839;GO:0099645;GO:0097107
Q8N349,Olfactory receptor family 2 subfamily L member 13,Brain,GO:0005886;GO:0004930;GO:0004984;GO:0050911
Q9P286,P21 (RAC1) activated kinase 5,Brain,GO:0005737;GO:0005829;GO:0005739;GO:0031965;GO:0005654;GO:0005886;GO:0045202;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0006915;GO:0016477;GO:0008283;GO:0009267;GO:0007010;GO:0035556;GO:0007612;GO:0007626;GO:0007613;GO:2001237;GO:0001558;GO:0043408;GO:0007165
Q9Y5G3,"Protocadherin gamma subfamily B, 1",Brain,GO:0030426;GO:0005886;GO:0005509;GO:0007155;GO:0007156;GO:0007399
Q9Y5F7,"Protocadherin gamma subfamily C, 4",Brain,GO:0005886;GO:0005509;GO:0007155;GO:0007156;GO:0043524;GO:0007399;GO:0050808
Q9Y5F6,"Protocadherin gamma subfamily C, 5",Brain,GO:0005886;GO:0005509;GO:0007155;GO:0007156;GO:0043524;GO:0007399;GO:0050808
Q9Y233,Phosphodiesterase 10A,Brain,GO:0005829;GO:0099147;GO:0098978;GO:0043204;GO:0004119;GO:0004118;GO:0004115;GO:0047555;GO:0004114;GO:0030552;GO:0030553;GO:0046872;GO:0006198;GO:0019933;GO:0046069;GO:0043951;GO:0010754
Q01064,Phosphodiesterase 1B,Brain,GO:0005829;GO:0043025;GO:0004119;GO:0004118;GO:0004115;GO:0047555;GO:0005516;GO:0048101;GO:0004117;GO:0046872;GO:0019933;GO:0097011;GO:0036006;GO:0042420;GO:0007626;GO:0030224;GO:0001975;GO:0042428;GO:0008542
Q76G19,PDZ domain containing 4,Brain,GO:0005938
Q9H5P4,PDZ domain containing 7,Brain,GO:0005929;GO:0005615;GO:0005654;GO:0005634;GO:0005886;GO:0002141;GO:0002142;GO:0032420;GO:0032426;GO:1990696;GO:0042802;GO:0060117;GO:0060088;GO:0050910;GO:0051649;GO:0045184;GO:0060113;GO:0007605
Q92561,Phytanoyl-CoA 2-hydroxylase interacting protein,Brain,GO:0005737;GO:1990782;GO:0008104
Q8N7P1,Phospholipase D family member 5,Brain,GO:0016020;GO:0003824
Q8TBJ4,Phospholipid phosphatase related 1,Brain,GO:0043005;GO:0005654;GO:0005886;GO:0008195;GO:0007399;GO:0046839;GO:0006644;GO:0007165
Q9NR22,Protein arginine methyltransferase 8,Brain,GO:0009898;GO:0098978;GO:0005886;GO:0098794;GO:0019899;GO:1990259;GO:0062122;GO:0140759;GO:0035642;GO:0070611;GO:0140903;GO:0140592;GO:0140939;GO:0140984;GO:0044020;GO:0042054;GO:0042802;GO:0042803;GO:0035242;GO:0035241;GO:1904047;GO:0008757;GO:0006338;GO:0018216;GO:0051260;GO:0006479;GO:0006355;GO:1905274
Q99946,Proline rich transmembrane protein 1,Brain,GO:0098978;GO:0016020;GO:0098839;GO:0030672;GO:0042802;GO:0030545;GO:0007611;GO:0060292;GO:0060291;GO:0034394;GO:0006468;GO:2000311;GO:0050808
Q8WZA2,Rap guanine nucleotide exchange factor 4,Brain,GO:0005829;GO:0098686;GO:0016020;GO:0005886;GO:0030552;GO:0005085;GO:0030674;GO:0031267;GO:0002250;GO:0007189;GO:0017156;GO:0007186;GO:0030073;GO:0032024;GO:0007265;GO:0017157;GO:0050796;GO:0098693
Q8N431,RasGEF domain family member 1C,Brain,GO:0005886;GO:0005085;GO:0007265
O75677,Ret finger protein like 1,Brain,GO:0005737;GO:0005829;GO:0005654;GO:0046872;GO:0042803;GO:0019901;GO:0061630;GO:0045087;GO:0051782;GO:0008285;GO:0010972;GO:0045930;GO:0043065;GO:0010508;GO:0043123;GO:2001056;GO:0032436;GO:0010468;GO:0032880;GO:0046596
P49798,Regulator of G protein signaling 4,Brain,GO:0005737;GO:0005634;GO:0005886;GO:0032991;GO:0005516;GO:0001965;GO:0005096;GO:0003924;GO:0019901;GO:1990791;GO:0007186;GO:0061052;GO:0060160;GO:1900924;GO:1901380;GO:2000463;GO:0010460;GO:0110053;GO:0051924;GO:0008277;GO:0001975;GO:0042220;GO:0045471
O75916,Regulator of G protein signaling 9,Brain,GO:0005737;GO:0098978;GO:0043005;GO:0005886;GO:0098839;GO:0042734;GO:0005096;GO:0003924;GO:1990603;GO:0007212;GO:0007186;GO:0035556;GO:0036367;GO:0009968;GO:0007399;GO:1905912;GO:0008277;GO:0001975;GO:0032355;GO:0007601
O75711,Stimulator of chondrogenesis 1,Brain,GO:0005615;GO:0005794;GO:0044306;GO:0007399
Q99962,"SH3 domain containing GRB2 like 2, endophilin A1",Brain,GO:0042995;GO:0030669;GO:0005737;GO:0005829;GO:0005769;GO:0098978;GO:0000139;GO:0048471;GO:0005886;GO:0098793;GO:0042802;GO:0008289;GO:1990416;GO:0007417;GO:0097484;GO:1905604;GO:0010629;GO:0001933;GO:0031175;GO:0007165;GO:0016191
Q9Y566,SH3 and multiple ankyrin repeat domains 1,Brain,GO:0005829;GO:0030425;GO:0043197;GO:0060076;GO:0098978;GO:0016020;GO:0043005;GO:0005886;GO:0014069;GO:0045211;GO:0098685;GO:0071532;GO:0042802;GO:0035255;GO:0044877;GO:0097110;GO:0017124;GO:0031877;GO:0098919;GO:0030160;GO:0030534;GO:0008306;GO:0060997;GO:0050894;GO:0046959;GO:0007616;GO:0032232;GO:0050885;GO:0042048;GO:0060999;GO:2000463;GO:0035418;GO:0065003;GO:2000311;GO:0060013;GO:0035176;GO:0060074;GO:0071625
A6NL88,Shisa family member 7,Brain,GO:0032591;GO:0014069;GO:0098839;GO:0045211;GO:0050811;GO:0097112;GO:0007214;GO:0007613;GO:1900273;GO:0106040
Q8ND83,SLAIN motif family member 1,Brain,GO:0005737;GO:0005856;GO:0031122;GO:0007020;GO:0031116
Q9H1K4,Solute carrier family 25 member 18,Brain,GO:0005743;GO:0005739;GO:0005280;GO:0015183;GO:0005313;GO:0015810;GO:0015813;GO:0043490;GO:0006811
Q99726,Solute carrier family 30 member 3,Brain,GO:0005737;GO:0098978;GO:0097457;GO:0098686;GO:0005770;GO:0031902;GO:0005765;GO:1990742;GO:0043005;GO:0005886;GO:0008021;GO:0030672;GO:0015297;GO:0046872;GO:0005385;GO:0051050;GO:0010043;GO:0140916;GO:0099180;GO:0071577
Q9H598,Solute carrier family 32 member 1,Brain,GO:0009986;GO:0051286;GO:0061202;GO:0044316;GO:0030425;GO:0044292;GO:0098982;GO:0060077;GO:0043005;GO:0044306;GO:0005886;GO:0098793;GO:0048786;GO:0008021;GO:0030672;GO:0015171;GO:0015185;GO:0140800;GO:0015495;GO:0015187;GO:0140799;GO:0001762;GO:0051939;GO:0015812;GO:0015816;GO:0021766;GO:0006811;GO:0098700;GO:0007269
Q5M8T2,Solute carrier family 35 member D3,Brain,GO:0031901;GO:0005783;GO:0005789;GO:0005794;GO:0030672;GO:0015297;GO:0030674;GO:0005460;GO:0097009;GO:0060155;GO:0010508;GO:0070863;GO:0032527;GO:0055085;GO:0015786
P0DKX4,Small integral membrane protein 18,Brain,GO:0016020
O15079,Syntaphilin,Brain,GO:0005737;GO:0005881;GO:0016020;GO:0005739;GO:0043005;GO:0098793;GO:0017075;GO:0030182;GO:0007269;GO:0016081
Q9Y651,SRY-box transcription factor 21,Brain,GO:0000785;GO:0005634;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:0007420;GO:0001942;GO:0000122;GO:0030182;GO:0045944;GO:0006355;GO:0006357;GO:0048863
P57073,SRY-box transcription factor 8,Brain,GO:0000785;GO:0005737;GO:0005634;GO:0005667;GO:0003677;GO:0000981;GO:0140297;GO:0000978;GO:1990837;GO:0060612;GO:0060018;GO:0045165;GO:0048469;GO:0048484;GO:0045444;GO:0001701;GO:0008584;GO:0072289;GO:0061138;GO:0002009;GO:0043066;GO:0045892;GO:0045662;GO:0046533;GO:0000122;GO:0014032;GO:0001755;GO:0048709;GO:0001649;GO:0007422;GO:0090190;GO:0045893;GO:0010628;GO:0014015;GO:0090184;GO:0033690;GO:0045944;GO:0010817;GO:0072034;GO:0060041;GO:0060221;GO:0060009;GO:0007165;GO:0035914;GO:0007283;GO:0072197
Q9NRC6,"Spectrin beta, non-erythrocytic 5",Brain,GO:0045179;GO:0030054;GO:0042995;GO:0030864;GO:0005737;GO:0005829;GO:0016020;GO:0005875;GO:0032391;GO:0097381;GO:0005886;GO:0008091;GO:0003779;GO:0051015;GO:0034452;GO:0045505;GO:0042802;GO:0019894;GO:0032029;GO:0002046;GO:0030507;GO:0030036;GO:0051693;GO:0007030;GO:0007041
Q93045,Stathmin 2,Brain,GO:0005737;GO:0005829;GO:0005768;GO:0005794;GO:0030426;GO:0030027;GO:0016020;GO:0043005;GO:0043025;GO:0048471;GO:0048306;GO:0015631;GO:1990090;GO:0007019;GO:0007026;GO:0031115;GO:0010977;GO:0031175;GO:0031117;GO:0010976;GO:0031110
O15056,Synaptojanin 2,Brain,GO:0042995;GO:0005737;GO:0005856;GO:0005829;GO:0016020;GO:0045121;GO:0048471;GO:0005886;GO:0098793;GO:0052658;GO:0034596;GO:0052629;GO:0043813;GO:0004438;GO:0004439;GO:0003723;GO:0061024;GO:0006661;GO:0046856;GO:0048488
Q8IV01,Synaptotagmin 12,Brain,GO:0070382;GO:0098686;GO:0005886;GO:0030672;GO:0061891;GO:0005544;GO:0000149;GO:0060291;GO:0099171;GO:0017158;GO:0048792;GO:0016192
Q14DG7,Transmembrane protein 132B,Brain,GO:0016020
Q7Z5S9,Transmembrane protein 144,Brain,GO:0016020;GO:0015144
A0A286YF58,Transmembrane protein 271,Brain,GO:0016020
A0A1B0GTI8,Transmembrane protein 272,Brain,GO:0016020
Q9BSA4,Tweety family member 2,Brain,GO:0034707;GO:0005886;GO:0005509;GO:0005229;GO:0072320;GO:0015813
Q13509,Tubulin beta 3 class III,Brain,GO:0030424;GO:0071944;GO:0005737;GO:0030425;GO:0070062;GO:0030175;GO:0030426;GO:0045171;GO:0030027;GO:0005874;GO:0015630;GO:0072686;GO:0043025;GO:0005634;GO:0005525;GO:0003924;GO:0046872;GO:1990890;GO:0042277;GO:0005200;GO:0007411;GO:1990791;GO:0000226;GO:0000278
A1L167,Ubiquitin conjugating enzyme E2 Q family like 1,Brain,GO:0005654;GO:0005634;GO:0005886;GO:0005524;GO:0061631;GO:0000209
Q04917,Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta,Brain,GO:0150048;GO:0005737;GO:0005829;GO:0070062;GO:0014704;GO:0005739;GO:0005886;GO:0098793;GO:0003779;GO:0019899;GO:0042802;GO:0005159;GO:0035259;GO:0019904;GO:0046982;GO:0017080;GO:0044325;GO:0006713;GO:0006886;GO:0086010;GO:0050774;GO:0042921;GO:0045893;GO:0099171;GO:0008104;GO:0045664;GO:2000649;GO:0002028;GO:0048167;GO:0007165;GO:0021762
Q9HCC9,Zinc finger FYVE-type containing 28,Brain,GO:0005829;GO:0031901;GO:0046872;GO:0032266;GO:0042059;GO:0007175
O60481,Zic family member 3,Brain,GO:0005737;GO:0005654;GO:0005634;GO:0001228;GO:0003700;GO:0000981;GO:0046872;GO:0000978;GO:0043565;GO:1990837;GO:0003713;GO:0003228;GO:0048318;GO:0007417;GO:0035283;GO:1904888;GO:0071907;GO:0035545;GO:0007368;GO:0071910;GO:0035469;GO:0009880;GO:0060324;GO:0030718;GO:0001947;GO:0021766;GO:0070986;GO:0035108;GO:0030324;GO:0042789;GO:0001840;GO:0030182;GO:0021772;GO:0042473;GO:0048339;GO:0045893;GO:0045944;GO:0090009;GO:0001501;GO:0007224;GO:0048863
Q9H898,Zinc finger matrin-type 4,Brain,GO:0005634;GO:0003677;GO:0042802;GO:0008270
Q09428,ATP binding cassette subfamily C member 8,Brain,GO:0008282;GO:0016020;GO:0005886;GO:0031004;GO:0042734;GO:0042383;GO:0030672;GO:0140359;GO:0043531;GO:0005524;GO:0016887;GO:0015272;GO:0019829;GO:0042626;GO:0005267;GO:0008281;GO:0044325;GO:0001508;GO:0031669;GO:0007565;GO:0061535;GO:0098662;GO:0001678;GO:0007613;GO:0016525;GO:1905604;GO:0060253;GO:0046676;GO:0010989;GO:0061855;GO:0050905;GO:0035774;GO:0043268;GO:1905075;GO:0032760;GO:1900721;GO:1990573;GO:0071805;GO:0006813;GO:0032868;GO:0032496;GO:0009268;GO:0009410;GO:0010043;GO:0055085;GO:0008542
Q8N6N7,Acyl-CoA binding domain containing 7,Brain,GO:0000062;GO:0006631
Q96GR2,Acyl-CoA synthetase bubblegum family member 1,Brain,GO:0005737;GO:0031410;GO:0005829;GO:0005783;GO:0005886;GO:0005524;GO:0004467;GO:0031957;GO:0042759;GO:0001676;GO:0035338;GO:0042552;GO:0051384;GO:0000038
Q9P0K1,ADAM metallopeptidase domain 22,Brain,GO:0030424;GO:0016020;GO:0005886;GO:0098839;GO:0005178;GO:0004222;GO:0007155;GO:0007417;GO:0007162;GO:0006508
Q8TE60,ADAM metallopeptidase with thrombospondin type 1 motif 18,Brain,GO:0031012;GO:0005576;GO:0046872;GO:0004222;GO:0030198;GO:0001654;GO:0090331;GO:0006508
Q9NRZ5,1-acylglycerol-3-phosphate O-acyltransferase 4,Brain,GO:0012505;GO:0005783;GO:0005789;GO:0005741;GO:0003841;GO:0016024;GO:0006654;GO:0008654
P0CW23,A-kinase anchor inhibitor 1,Brain,GO:0005829;GO:0051018;GO:0031333;GO:0008104;GO:0065003
P24588,A-kinase anchoring protein 5,Brain,GO:0009898;GO:0005829;GO:0030425;GO:0032590;GO:0043197;GO:0060076;GO:0045121;GO:0005886;GO:0014069;GO:0045211;GO:0098837;GO:0098944;GO:0008287;GO:0008179;GO:0031698;GO:0005516;GO:0050811;GO:0035254;GO:0060090;GO:0051018;GO:0034237;GO:0030346;GO:0097110;GO:0017124;GO:0007193;GO:0033173;GO:0007268;GO:0007194;GO:0070886;GO:1905665;GO:1905751;GO:1900273;GO:1903078;GO:0010738;GO:0007165
Q13023,A-kinase anchoring protein 6,Brain,GO:0034704;GO:0005901;GO:0005737;GO:0014704;GO:0014701;GO:0005635;GO:0031965;GO:0048471;GO:0016529;GO:0030315;GO:0008179;GO:0060090;GO:0051018;GO:0034237;GO:0043495;GO:0044325;GO:0001508;GO:0007189;GO:0071320;GO:0071345;GO:0070886;GO:0030307;GO:0061051;GO:1902261;GO:1901381;GO:0051281;GO:0006605;GO:0141161;GO:0060306;GO:0010880
Q96Q42,Alsin Rho guanine nucleotide exchange factor ALS2,Brain,GO:0005813;GO:0005737;GO:0005829;GO:0030425;GO:0043197;GO:0005769;GO:0098978;GO:0030426;GO:0043231;GO:0030027;GO:0005634;GO:0014069;GO:0032991;GO:0001726;GO:0031982;GO:0005096;GO:0005085;GO:0042802;GO:0042803;GO:0043539;GO:0031267;GO:0001662;GO:0016197;GO:0007032;GO:0007626;GO:0007041;GO:0007528;GO:0048812;GO:0043547;GO:0045860;GO:0035022;GO:0051260;GO:0008104;GO:0001881;GO:0051036;GO:0099072;GO:0006979;GO:0035249
P49418,Amphiphysin,Brain,GO:0015629;GO:0005829;GO:0031256;GO:0005886;GO:0008021;GO:0030672;GO:0005543;GO:0007268;GO:0006897;GO:0048488
Q400G9,Archaelysin family metallopeptidase 1,Brain,GO:0046872;GO:0008237;GO:0006508
Q9NQW6,"Anillin, actin binding protein",Brain,GO:0015629;GO:0005826;GO:0032059;GO:0005938;GO:0005829;GO:0030496;GO:0005654;GO:0003779;GO:0045296;GO:0000915;GO:0002244;GO:0000281;GO:0090521;GO:1904172;GO:0007096;GO:0000921;GO:0031106
Q9HBZ2,Aryl hydrocarbon receptor nuclear translocator 2,Brain,GO:0034751;GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0005667;GO:0017162;GO:0001228;GO:0003700;GO:0000981;GO:0046982;GO:0000978;GO:1990837;GO:0007420;GO:0007417;GO:0001701;GO:0045893;GO:0045944;GO:0006355;GO:0006357;GO:0001666
Q9UBL0,CAMP regulated phosphoprotein 21,Brain,GO:0005737;GO:0005516;GO:0003676
